0.477925047035294,0.484841054065545,0.591668977212007,0.305401498128381,0.428379916785462,0.750060966587654,0.183727828871332,0.303236558243277,0.453280011403039,0.624130084935636
0.486265522188631,0.723595679608917,0.180500002196291,0.882979043704914,0.781261413256294,0.274665438697983,0.913619840477416,0.496834394753368,0.277151650878206,0.75433751323928
0.664631424315568,0.472587187063222,0.663536913070612,0.228787548480922,0.660572598530246,0.302028197004473,0.208658903934368,0.295672619853016,0.087796310003752,0.15058501258054
0.460348471747874,0.772852971578414,0.0648979777772436,0.232327318858508,0.24366349784828,0.187907054176511,0.930198424928914,0.369721869644579,0.592582233060422,0.882306441144229
0.076764666511102,0.339893318405325,0.740312502132874,0.725248054938972,0.252408336034235,0.153859544617059,0.84492778025797,0.91546311644626,0.529591046520318,0.924356311058791
0.183750052090618,0.587002438300756,0.432223347216949,0.244059359302772,0.226903727383774,0.917366378902163,0.701202795701662,0.188598112291004,0.836718866991214,0.656519965108726
0.287125487014244,0.749980520806266,0.377796675254496,0.905651801687503,0.570946139083685,0.176730208646846,0.115387357825128,0.768473274898004,0.733997521332464,0.131053582360527
0.718060248400113,0.922613190916652,0.628721002316438,0.289830961865294,0.89175957948517,0.304616727542419,0.315322966927347,0.730331210759623,0.296341034721742,0.617558733382057
0.438594860694648,0.35989973617713,0.913885932375624,0.188976070000313,0.803252407258028,0.693339805441601,0.633105147924789,0.676659236977184,0.603770568316696,0.309631952228785
0.46382369495175,0.834865929016315,0.680865437109426,0.120808495264877,0.263208785682548,0.962110056989878,0.598221171925879,0.611795875528732,0.571941698702025,0.984221109181746
